SAPCE3 Personal consumption expenditures (PCE) by state by type of product 1/,,,,
SAPCE3 Personal consumption expenditures (PCE) by state by type of product 1/,,,,
State or DC,,,,
GeoFips,GeoName,LineCode,Description,2021
97000,Rocky Mountain,54,          Group housing,148.1
97000,Rocky Mountain,55,        Household utilities,12528.5
97000,Rocky Mountain,56,          Water supply and sanitation,4539.9
97000,Rocky Mountain,57,          Electricity and gas,7988.5
97000,Rocky Mountain,58,            Electricity,5799.8
97000,Rocky Mountain,59,            Natural gas,2188.8
97000,Rocky Mountain,60,      Health care,88236.6
97000,Rocky Mountain,61,        Outpatient services,40210.5
97000,Rocky Mountain,62,          Physician services,19037.5
97000,Rocky Mountain,63,          Dental services,6028.3
97000,Rocky Mountain,64,          Paramedical services,15144.7
97000,Rocky Mountain,65,        Hospital and nursing home services,48026.1
97000,Rocky Mountain,66,          Hospitals,42946.2
97000,Rocky Mountain,67,          Nursing homes,5079.8
97000,Rocky Mountain,68,      Transportation services,19349.6
97000,Rocky Mountain,69,        Motor vehicle services,13663.9
97000,Rocky Mountain,70,          Motor vehicle maintenance and repair,9465.1
97000,Rocky Mountain,71,          Other motor vehicle services,4198.8
97000,Rocky Mountain,72,        Public transportation,5685.7
97000,Rocky Mountain,73,          Ground transportation,723.4
97000,Rocky Mountain,74,          Air transportation,4952.6
97000,Rocky Mountain,75,          Water transportation,9.7
97000,Rocky Mountain,76,      Recreation services,22603.7
97000,Rocky Mountain,77,"        Membership clubs, sports centers, parks, theaters, and museums",6227.3
97000,Rocky Mountain,78,"        Audio-video, photographic, and information processing equipment services",6216.7
97000,Rocky Mountain,79,        Gambling,6198.4
97000,Rocky Mountain,80,        Other recreational services,3961.2
97000,Rocky Mountain,81,      Food services and accommodations,43686.9
97000,Rocky Mountain,82,        Food services,37689.4
97000,Rocky Mountain,83,          Purchased meals and beverages,36764.8
97000,Rocky Mountain,84,          Food furnished to employees (including military),924.6
97000,Rocky Mountain,85,        Accommodations,5997.5
97000,Rocky Mountain,86,      Financial services and insurance,44853.6
97000,Rocky Mountain,87,        Financial services,31973.4
97000,Rocky Mountain,88,          Financial services furnished without payment,14578.9
97000,Rocky Mountain,89,"          Financial service charges, fees, and commissions",17394.5
97000,Rocky Mountain,90,        Insurance,12880.3
97000,Rocky Mountain,91,          Life insurance,3171.6
97000,Rocky Mountain,92,          Net household insurance,374
97000,Rocky Mountain,93,          Net health insurance,6816.4
97000,Rocky Mountain,94,          Net motor vehicle and other transportation insurance,2518.2
97000,Rocky Mountain,95,      Other services,43800.1
97000,Rocky Mountain,96,        Communication,9298.8
97000,Rocky Mountain,97,          Telecommunication services,5673.2
97000,Rocky Mountain,98,          Postal and delivery services,597.2
97000,Rocky Mountain,99,          Internet access,3028.4
97000,Rocky Mountain,100,        Education services,9692
97000,Rocky Mountain,101,          Higher education,5536.7
97000,Rocky Mountain,102,"          Nursery, elementary, and secondary schools",1749.8
97000,Rocky Mountain,103,          Commercial and vocational schools,2405.6
97000,Rocky Mountain,104,        Professional and other services,8559
97000,Rocky Mountain,105,        Personal care and clothing services,5378.6
97000,Rocky Mountain,106,        Social services and religious activities,7265
97000,Rocky Mountain,107,        Household maintenance,4242.5
97000,Rocky Mountain,108,        Net foreign travel,-635.9
97000,Rocky Mountain,109,          Foreign travel by U.S. residents,3195
97000,Rocky Mountain,110,          Less: Expenditures in the United States by nonresidents,3830.8
97000,Rocky Mountain,111,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),12730.8
97000,Rocky Mountain,112,      Gross output of nonprofit institutions,59561.4
97000,Rocky Mountain,113,      Less: Receipts from sales of goods and services by nonprofit institutions,46830.6
98000,Far West,1,Personal consumption expenditures,2937783.9
98000,Far West,2,  Goods,933177.8
98000,Far West,3,    Durable goods,353120.1
98000,Far West,4,      Motor vehicles and parts,100393.9
98000,Far West,5,        New motor vehicles,54462
98000,Far West,6,        Net purchases of used motor vehicles,30799
98000,Far West,7,        Motor vehicle parts and accessories,15132.8
98000,Far West,8,      Furnishings and durable household equipment,83533.7
98000,Far West,9,        Furniture and furnishings,52687.1
98000,Far West,10,        Household appliances,14233
98000,Far West,11,"        Glassware, tableware, and household utensils",9723.5
98000,Far West,12,        Tools and equipment for house and garden,6890.1
98000,Far West,13,      Recreational goods and vehicles,120173.5
98000,Far West,14,"        Video, audio, photographic, and information processing equipment and media",76319.5
98000,Far West,15,"        Sporting equipment, supplies, guns, and ammunition",22381.4
98000,Far West,16,        Sports and recreational vehicles,13977
98000,Far West,17,        Recreational books,6197.8
98000,Far West,18,        Musical instruments,1297.8
98000,Far West,19,      Other durable goods,49019.1
98000,Far West,20,        Jewelry and watches,21250.7
98000,Far West,21,        Therapeutic appliances and equipment,11453.5
98000,Far West,22,        Educational books,2877.1
98000,Far West,23,        Luggage and similar personal items,8187.5
98000,Far West,24,        Telephone and related communication equipment,5250.2
98000,Far West,25,    Nondurable goods,580057.8
98000,Far West,26,      Food and beverages purchased for off-premises consumption,220968
98000,Far West,27,        Food and nonalcoholic beverages purchased for off-premises consumption,186912.5
98000,Far West,28,        Alcoholic beverages purchased for off-premises consumption,33959.5
98000,Far West,29,        Food produced and consumed on farms,96
98000,Far West,30,      Clothing and footwear,90506.3
98000,Far West,31,        Garments,70243.5
98000,Far West,32,          Women's and girls' clothing,42048.9
98000,Far West,33,          Men's and boys' clothing,24347
98000,Far West,34,          Children's and infants' clothing,3847.5
98000,Far West,35,        Other clothing materials and footwear,20262.8
98000,Far West,36,      Gasoline and other energy goods,57070.6
98000,Far West,37,"        Motor vehicle fuels, lubricants, and fluids",54772.7
98000,Far West,38,        Fuel oil and other fuels,2297.8
98000,Far West,39,      Other nondurable goods,211512.9
98000,Far West,40,        Pharmaceutical and other medical products,85045.4
98000,Far West,41,        Recreational items,38434.4
98000,Far West,42,        Household supplies,29400.1
98000,Far West,43,        Personal care products,27611.5
98000,Far West,44,        Tobacco,14957.9
98000,Far West,45,"        Magazines, newspapers, and stationery",16063.5
98000,Far West,47,  Services,2004606.1
98000,Far West,48,    Household consumption expenditures (for services),1914033.1
98000,Far West,49,      Housing and utilities,555448.6
98000,Far West,50,        Housing,494879.1
98000,Far West,51,          Rental of tenant-occupied nonfarm housing,155153.5
98000,Far West,52,          Imputed rental of owner-occupied nonfarm housing,336502.9
98000,Far West,53,          Rental value of farm dwellings,2861.1
98000,Far West,54,          Group housing,361.6
98000,Far West,55,        Household utilities,60569.5
98000,Far West,56,          Water supply and sanitation,24622.4
98000,Far West,57,          Electricity and gas,35947.1
98000,Far West,58,            Electricity,28185.8
98000,Far West,59,            Natural gas,7761.2
98000,Far West,60,      Health care,468169.8
98000,Far West,61,        Outpatient services,250241.6
98000,Far West,62,          Physician services,117099.7
98000,Far West,63,          Dental services,25841.7
98000,Far West,64,          Paramedical services,107300.2
98000,Far West,65,        Hospital and nursing home services,217928.2
98000,Far West,66,          Hospitals,189633.3
98000,Far West,67,          Nursing homes,28294.9
98000,Far West,68,      Transportation services,95185.3
98000,Far West,69,        Motor vehicle services,64054.1
98000,Far West,70,          Motor vehicle maintenance and repair,36876.1
98000,Far West,71,          Other motor vehicle services,27178
98000,Far West,72,        Public transportation,31131.2
98000,Far West,73,          Ground transportation,10039.1
98000,Far West,74,          Air transportation,20405
98000,Far West,75,          Water transportation,687.1
98000,Far West,76,      Recreation services,112193.2
98000,Far West,77,"        Membership clubs, sports centers, parks, theaters, and museums",35393.9
98000,Far West,78,"        Audio-video, photographic, and information processing equipment services",28479.7
98000,Far West,79,        Gambling,32985.2
98000,Far West,80,        Other recreational services,15334.4
98000,Far West,81,      Food services and accommodations,211911.3
98000,Far West,82,        Food services,175593.4
98000,Far West,83,          Purchased meals and beverages,172078.3
98000,Far West,84,          Food furnished to employees (including military),3515.1
98000,Far West,85,        Accommodations,36317.9
98000,Far West,86,      Financial services and insurance,227877.8
98000,Far West,87,        Financial services,156703
98000,Far West,88,          Financial services furnished without payment,74797.4
98000,Far West,89,"          Financial service charges, fees, and commissions",81905.7
98000,Far West,90,        Insurance,71174.7
98000,Far West,91,          Life insurance,13850.8
98000,Far West,92,          Net household insurance,1511
98000,Far West,93,          Net health insurance,43894.1
98000,Far West,94,          Net motor vehicle and other transportation insurance,11918.9
98000,Far West,95,      Other services,243247.1
98000,Far West,96,        Communication,55594.3
98000,Far West,97,          Telecommunication services,35161.7
98000,Far West,98,          Postal and delivery services,3002.8
98000,Far West,99,          Internet access,17429.7
98000,Far West,100,        Education services,52547.4
98000,Far West,101,          Higher education,31265.3
98000,Far West,102,"          Nursery, elementary, and secondary schools",9117.1
98000,Far West,103,          Commercial and vocational schools,12164.9
98000,Far West,104,        Professional and other services,46781.4
